Unnamed: 0,Transaction Type,Trx Date,Trx Number/ Cross Ref,Po Number,Customer Name (Only Bill to/ No Ship To),Customer Address,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Payment Term,Due Date,Unnamed: 14,Unnamed: 15,Invoice Amount,Unnamed: 17,Salesperson Name,Sales credit percentage,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,Type,Date,Num,P. O. #,Name,Name Address,Name Street1,Name Street2,Name City,Name State,Name Zip,Terms,Due Date,Class,Aging,Open Balance,S. O. #,,,,,Source Account #,Source Description,,,,Oracle BU,Oracle Branch,Oracle LOB,Oracle Dept,Oracle Account,Oracle IC Partner,Oracle Addback,Oracle Prod Line,Oracle Future,,Oracle GL String
,Invoice,2026-02-02 00:00:00,243253-1,25212CNC,Legacy Heating and Cooling:Leg-Syringa Dental,"110 W Lions Way Hayden, ID 83835 USA",110 W Lions Way,,Hayden,ID,83835,Net 30,2026-03-04 00:00:00,Spokane,26,964.6,243253,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,237685,23206-209840,Total Energy Management:TOT-ICCU - Pasco,"2521 Stevens Drive Richland, WA 99354 USA",2521 Stevens Drive,,Richland,WA,99354,Net 30,2026-03-04 00:00:00,Spokane,26,1390,237685,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244297-2,32238,Bruce Heating & Air Conditioning Inc.:BRU-AC Hotel - Kennewick,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-04 00:00:00,Spokane,26,2069.25,244297,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,243075,,"Alpine Summit Heating & Cooling:Ash-Tulip Buildings - Hauser, ID","904 East Teton Road Athol, ID 83801 USA",904 East Teton Road,,Athol,ID,83801,Immediate,2026-02-02 00:00:00,Spokane,26,97.8,243075,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244589,32354,Bruce Heating & Air Conditioning Inc.:BRU-Bruce Heating Small Projects,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-04 00:00:00,Spokane,26,200,244589,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,243971,32117,Bruce Heating & Air Conditioning Inc.:BRU-STCU - Othello,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-04 00:00:00,Spokane,26,1065,243971,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244972,26034016,McKinstry Company:MCK-McKinstry Spokane Small Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-05 00:00:00,Spokane,25,52.26,244972,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244949,32531,Bruce Heating & Air Conditioning Inc.:BRU-Bruce Heating Small Projects,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-05 00:00:00,Spokane,25,3890,244949,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,243946,23939/W-00001,Apollo Mechanical Contractors:APO-Hermiston School District - Weber F,"1207 W Columbia Dr Kennewick, WA 99336 USA",1207 W Columbia Dr,,Kennewick,WA,99336,Net 30,2026-03-05 00:00:00,Spokane,25,2090,243946,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244176,Missoula FSD/Fans,Air Design:ADE-Affinity at Missoula,"1807 E. Francis Spokane, WA 99208 USA",1807 E. Francis,,Spokane,WA,99208,Net 30,2026-03-05 00:00:00,Spokane,25,1513,244176,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244153,Missoula FSD/Fans,Air Design:ADE-Affinity at Missoula,"1807 E. Francis Spokane, WA 99208 USA",1807 E. Francis,,Spokane,WA,99208,Net 30,2026-03-05 00:00:00,Spokane,25,1665.48,244153,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,242642,31567,Bruce Heating & Air Conditioning Inc.:BRU-Cargill Friona,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-05 00:00:00,Spokane,25,14085,242642,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,242304,106267277,Dayco Heating & Air:Day-Our Lady of the Desert Parish,"11 N Auburn St Kennewick, WA 99336 USA",11 N Auburn St,,Kennewick,WA,99336,Net 30,2026-03-05 00:00:00,Spokane,25,600,242304,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244878,CG,Steelhead Mechanical:STE-Steelhead Small Projects,"PO Box 6245 Spokane, WA 99217 USA",PO Box 6245,,Spokane,WA,99217,Net 30,2026-03-06 00:00:00,Spokane,24,333,244878,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244615-1,32346,Bruce Heating & Air Conditioning Inc.:BRU-Framatone Warehouse 9,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-06 00:00:00,Spokane,24,428,244615,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244149,Missoula EDH,Air Design:ADE-Affinity at Missoula,"1807 E. Francis Spokane, WA 99208 USA",1807 E. Francis,,Spokane,WA,99208,Net 30,2026-03-06 00:00:00,Spokane,24,15920,244149,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,245057,31612,Bruce Heating & Air Conditioning Inc.:BRU-Cargill Friona,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-06 00:00:00,Spokane,24,215,245057,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,239708,182236274-005,Mike's Heating:Mik-Idaho Military Division (IMD) Lewis,"1005 Warner Ave Lewiston, ID 83501 USA",1005 Warner Ave,,Lewiston,ID,83501,Net 30,2026-03-06 00:00:00,Spokane,24,17400,239708,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244153-1,Missoula FSD/Fans,Air Design:ADE-Affinity at Missoula,"1807 E. Francis Spokane, WA 99208 USA",1807 E. Francis,,Spokane,WA,99208,Net 30,2026-03-06 00:00:00,Spokane,24,25872.52,244153,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,243747,32039,Bruce Heating & Air Conditioning Inc.:BRU-College Place Public Schools-Field,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-06 00:00:00,Spokane,24,533,243747,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244541,JM00592,Legacy Heating and Cooling:Leg-Inland Imaging Regional Breast Cent,"110 W Lions Way Hayden, ID 83835 USA",110 W Lions Way,,Hayden,ID,83835,Net 30,2026-03-06 00:00:00,Spokane,24,2720,244541,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,245015,020326CLAR,Motor Mart,"150 Marr Street Wenatchee, WA 98801 USA",150 Marr Street,,Wenatchee,WA,98801,Net 30,2026-03-06 00:00:00,Spokane,24,171,245015,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244146-2,AVBEACON,Steelhead Mechanical:STE-Avista Beacon Welding Sohp,"PO Box 6245 Spokane, WA 99217 USA",PO Box 6245,,Spokane,WA,99217,Net 30,2026-03-06 00:00:00,Spokane,24,1915,244146,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,245082,25229,Legacy Heating and Cooling:Leg-Special Projects,"110 Lions Way Hayden, ID 83835 USA",110 Lions Way,,Hayden,ID,83835,Net 30,2026-03-06 00:00:00,Spokane,24,200.34,245082,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,239379,620856-086,Basin Refrigeration & Heating:Bas-Microtel Inn and Suites - Ephrata,"10158 Kinder Moses Lake, WA 98837 USA",10158 Kinder,,Moses Lake,WA,98837,Net 30,2026-03-06 00:00:00,Spokane,24,155,239379,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,243215-1,240269,Absolute Comfort Technology:AMY-American Medical Response - Base of,"7 South 5th Ave Yakima, WA 98902 USA",7 South 5th Ave,,Yakima,WA,98902,Net 30,2026-03-06 00:00:00,Spokane,24,6660,243215,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244176-1,Missoula FSD/Fans,Air Design:ADE-Affinity at Missoula,"1807 E. Francis Spokane, WA 99208 USA",1807 E. Francis,,Spokane,WA,99208,Net 30,2026-03-06 00:00:00,Spokane,24,237,244176,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244189,JM00575,Legacy Heating and Cooling:Leg-4th and Pines ESF - Spokane Valley,"110 W Lions Way Hayden, ID 83835 USA",110 W Lions Way,,Hayden,ID,83835,Net 30,2026-03-06 00:00:00,Spokane,24,510,244189,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244818,32450,Bruce Heating & Air Conditioning Inc.:BRU-Cargill Friona,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-06 00:00:00,Spokane,24,900,244818,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-05 00:00:00,244546,32572,Bruce Heating & Air Conditioning Inc.:BRU-Bruce Heating Small Projects,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-07 00:00:00,Spokane,23,1379.99,244546,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-05 00:00:00,245136,Rock Point,Evergreen Heating:EVH-Evergreen Heating Small Projects,"PO Box 2527 Spokane, WA 99220 USA",PO Box 2527,,Spokane,WA,99220,Net 30,2026-03-07 00:00:00,Spokane,23,167,245136,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-05 00:00:00,244606,23474-213549,Total Energy Management:TOT-HMIS - Eastern Plateau Fire Station,"2521 Stevens Drive Richland, WA 99354 USA",2521 Stevens Drive,,Richland,WA,99354,Net 30,2026-03-07 00:00:00,Spokane,23,4380,244606,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-05 00:00:00,244683,25191CNC,Legacy Heating and Cooling:Leg-413 and 417 Sandpoint Apartments,"110 W Lions Way Hayden, ID 83835 USA",110 W Lions Way,,Hayden,ID,83835,Net 30,2026-03-07 00:00:00,Spokane,23,1490.36,244683,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-05 00:00:00,244153-2,Missoula FSD/Fans,Air Design:ADE-Affinity at Missoula,"1807 E. Francis Spokane, WA 99208 USA",1807 E. Francis,,Spokane,WA,99208,Net 30,2026-03-07 00:00:00,Spokane,23,151.89,244153,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-05 00:00:00,242305,106267277,Dayco Heating & Air:Day-Our Lady of the Desert Parish,"11 N Auburn St Kennewick, WA 99336 USA",11 N Auburn St,,Kennewick,WA,99336,Net 30,2026-03-07 00:00:00,Spokane,23,3010,242305,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-05 00:00:00,243747-1,32039,Bruce Heating & Air Conditioning Inc.:BRU-College Place Public Schools-Field,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-07 00:00:00,Spokane,23,1137,243747,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,245021,32551,Bruce Heating & Air Conditioning Inc.:BRU-Nespelem Longhouse -Confederated Tr,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-08 00:00:00,Spokane,22,11100,245021,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,243930,RS00113,Legacy Heating and Cooling:Leg-Special Projects,"110 Lions Way Hayden, ID 83835 USA",110 Lions Way,,Hayden,ID,83835,Net 30,2026-03-08 00:00:00,Spokane,22,2295,243930,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,243750,32036,Bruce Heating & Air Conditioning Inc.:BRU-College Place Public Schools-Field,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-08 00:00:00,Spokane,22,770,243750,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,243644,106267277,Dayco Heating & Air:Day-Our Lady of the Desert Parish,"11 N Auburn St Kennewick, WA 99336 USA",11 N Auburn St,,Kennewick,WA,99336,Net 30,2026-03-08 00:00:00,Spokane,22,654.29,243644,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,244063,32113,Bruce Heating & Air Conditioning Inc.:BRU-Nespelem Longhouse -Confederated Tr,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-08 00:00:00,Spokane,22,1902,244063,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,244874,C25-0043-543,Pro Mechanical Services Inc:Pro-Lake Chelan Health EMS & Admin Buil,"PO Box 6526 Spokane, WA 99217 USA",PO Box 6526,,Spokane,WA,99217,Net 30,2026-03-08 00:00:00,Spokane,22,2940,244874,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,243076,,"Alpine Summit Heating & Cooling:Ash-Tulip Buildings - Hauser, ID","904 East Teton Road Athol, ID 83801 USA",904 East Teton Road,,Athol,ID,83801,Immediate,2026-02-06 00:00:00,Spokane,22,205.5,243076,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,244617,32345,Bruce Heating & Air Conditioning Inc.:BRU-Framatone Warehouse 9,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-08 00:00:00,Spokane,22,1158,244617,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,242301-1,106267277,Dayco Heating & Air:Day-Our Lady of the Desert Parish,"11 N Auburn St Kennewick, WA 99336 USA",11 N Auburn St,,Kennewick,WA,99336,Net 30,2026-03-08 00:00:00,Spokane,22,214,242301,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,242501-1,23255-210705,Total Energy Management:TOT-Port of Pasco - Tri-Cities Airport,"2521 Stevens Drive Richland, WA 99354 USA",2521 Stevens Drive,,Richland,WA,99354,Net 30,2026-03-08 00:00:00,Spokane,22,3211,242501,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,242961,31672,Bruce Heating & Air Conditioning Inc.:BRU-Equipment Share Ground-Up - Wenatch,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-08 00:00:00,Spokane,22,1356,242961,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,244866,RD0029,Legacy Heating and Cooling:Leg-FMC - Fire Station 2 Remodel,"110 W Lions Way Hayden, ID 83835 USA",110 W Lions Way,,Hayden,ID,83835,Net 30,2026-03-08 00:00:00,Spokane,22,645,244866,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-06 00:00:00,244211-2,25220CNC,Legacy Heating and Cooling:Leg-Boundary County Justice Building,"110 W Lions Way Hayden, ID 83835 USA",110 W Lions Way,,Hayden,ID,83835,Net 30,2026-03-08 00:00:00,Spokane,22,315.88,244211,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,242319,31446,Bruce Heating & Air Conditioning Inc.:BRU-Bruce Heating Small Projects,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-11 00:00:00,Spokane,19,8600,242319,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,243644-1,106267277,Dayco Heating & Air:Day-Our Lady of the Desert Parish,"11 N Auburn St Kennewick, WA 99336 USA",11 N Auburn St,,Kennewick,WA,99336,Net 30,2026-03-11 00:00:00,Spokane,19,490.71,243644,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,244192,JM00575,Legacy Heating and Cooling:Leg-4th and Pines ESF - Spokane Valley,"110 W Lions Way Hayden, ID 83835 USA",110 W Lions Way,,Hayden,ID,83835,Net 30,2026-03-11 00:00:00,Spokane,19,1510,244192,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,244614,32347,Bruce Heating & Air Conditioning Inc.:BRU-Framatone Warehouse 9,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-11 00:00:00,Spokane,19,885,244614,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,243074,Tulip Buildings - Hauser,"Alpine Summit Heating & Cooling:Ash-Tulip Buildings - Hauser, ID","904 East Teton Road Athol, ID 83801 USA",904 East Teton Road,,Athol,ID,83801,Immediate,2026-02-09 00:00:00,Spokane,19,16.5,243074,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,245041,32542,Bruce Heating & Air Conditioning Inc.:BRU-Specialty Retailer (Natural Grocers,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-11 00:00:00,Spokane,19,1032,245041,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,244374,187938128-007,Sturm Heating & Air Conditioning:STU-Planet Fitness TI Newport Hwy - Spo,"1112 N Nelson St Spokane, WA 99202 USA",1112 N Nelson St,,Spokane,WA,99202,Net 30,2026-03-11 00:00:00,Spokane,19,7605,244374,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,242301-2,106267277,Dayco Heating & Air:Day-Our Lady of the Desert Parish,"11 N Auburn St Kennewick, WA 99336 USA",11 N Auburn St,,Kennewick,WA,99336,Net 30,2026-03-11 00:00:00,Spokane,19,7195,242301,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,244153-3,Missoula FSD/Fans,Air Design:ADE-Affinity at Missoula,"1807 E. Francis Spokane, WA 99208 USA",1807 E. Francis,,Spokane,WA,99208,Net 30,2026-03-11 00:00:00,Spokane,19,810.11,244153,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,244317,23478-213451,Total Energy Management:TOT-D&R Insulation Headquarters - Kenne,"2521 Stevens Drive Richland, WA 99354 USA",2521 Stevens Drive,,Richland,WA,99354,Net 30,2026-03-11 00:00:00,Spokane,19,724,244317,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,245034,692079,"MacDonald-Miller Facility Solutions, Inc.:MAC-Mac Miller Parts","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-11 00:00:00,Spokane,19,420,245034,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-09 00:00:00,245147,32597,Bruce Heating & Air Conditioning Inc.:BRU-AC Hotel - Kennewick,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-11 00:00:00,Spokane,19,6385,245147,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-10 00:00:00,245293,26041-007,McKinstry Company:MCK-McKinstry Spokane Small Projects,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-12 00:00:00,Spokane,18,41,245293,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-10 00:00:00,244694,25191CNC,Legacy Heating and Cooling:Leg-413 and 417 Sandpoint Apartments,"110 W Lions Way Hayden, ID 83835 USA",110 W Lions Way,,Hayden,ID,83835,Net 30,2026-03-12 00:00:00,Spokane,18,3031.6,244694,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-10 00:00:00,243420,31868,Bruce Heating & Air Conditioning Inc.:BRU-Bruce Heating Small Projects,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-12 00:00:00,Spokane,18,985,243420,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-10 00:00:00,243967,32115,Bruce Heating & Air Conditioning Inc.:BRU-STCU - Othello,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-12 00:00:00,Spokane,18,176,243967,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-10 00:00:00,245169,JM00596,Legacy Heating and Cooling:Leg-Inland Imaging Regional Breast Cent,"110 W Lions Way Hayden, ID 83835 USA",110 W Lions Way,,Hayden,ID,83835,Net 30,2026-03-12 00:00:00,Spokane,18,1020,245169,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-10 00:00:00,245190,JM00597,Legacy Heating and Cooling:Leg-Special Projects,"110 Lions Way Hayden, ID 83835 USA",110 Lions Way,,Hayden,ID,83835,Net 30,2026-03-12 00:00:00,Spokane,18,330,245190,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-10 00:00:00,244363-1,188369283-001,Sturm Heating & Air Conditioning:STU-AGRI Storage Unit PF - Dept. of Agr,"1112 N Nelson St Spokane, WA 99202 USA",1112 N Nelson St,,Spokane,WA,99202,Net 30,2026-03-12 00:00:00,Spokane,18,181,244363,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-11 00:00:00,243443,1245522,"Campbell & Company, Inc.:Cam-Riverpoint Farms","2828 W Irving St Pasco, WA 99301 USA",2828 W Irving St,,Pasco,WA,99301,Net 30,2026-03-13 00:00:00,Spokane,17,2496,243443,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-11 00:00:00,244577,32336,Bruce Heating & Air Conditioning Inc.:BRU-AC Hotel - Kennewick,"80385 N Hwy 395 Hermiston, OR 97838 USA",80385 N Hwy 395,,Hermiston,OR,97838,Net 30,2026-03-13 00:00:00,Spokane,17,525,244577,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1602,100,000,411000,0000,000,1020,0000,,
